ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Player_Favorite;Player_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;Semifinals;3,0;Kuerten G.;Coria G.;Kuerten G.;Coria G.;2,0;41,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,35;3,0;1,3;2,75;1,3;2,7;1,333;3,0;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;3rd Round;3,0;Coria G.;Blanco G.;Coria G.;Blanco G.;41,0;77,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,62;2,15;;;1,55;2,0;1,615;2,2;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;2nd Round;3,0;Haas T.;Moya C.;Haas T.;Moya C.;23,0;25,0;1,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;2,1;1,65;1,87;1,7;1,9;1,6;2,1;1,667;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;3rd Round;3,0;Federer R.;di Pasquale A.;Federer R.;di Pasquale A.;22,0;67,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;1,55;2,0;1,5;2,5;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;2nd Round;3,0;Norman M.;Arazi H.;Arazi H.;Norman M.;53,0;5,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;4,0;1,2;2,95;1,28;2,7;1,3;3,5;1,25;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Corretja A.;Gustafsson M.;Gustafsson M.;Corretja A.;76,0;10,0;6,0;7,0;6,0;2,0;6,0;2,0;;;;;2,0;1,0;Completed;2,9;1,36;2,8;1,3;2,7;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Grosjean S.;Clavet F.;Grosjean S.;Clavet F.;15,0;34,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,6;2,2;1,65;1,95;1,6;1,9;1,571;2,25;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Clement A.;Golmard J.;Golmard J.;Clement A.;63,0;11,0;6,0;7,0;6,0;1,0;7,0;6,0;;;;;2,0;1,0;Completed;2,25;1,57;2,0;1,6;2,0;1,55;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Gaudio G.;Levy H.;Gaudio G.;Levy H.;26,0;49,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,25;3,5;1,27;3,0;1,25;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Ferrero J.C.;Bruguera S.;Ferrero J.C.;Bruguera S.;9,0;68,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,26;3,5;1,3;2,85;1,3;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Federer R.;Chang M.;Federer R.;Chang M.;22,0;33,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,36;2,9;1,5;2,2;1,45;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Haas T.;Mirnyi M.;Haas T.;Mirnyi M.;23,0;40,0;6,0;0,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,5;2,45;1,45;2,3;1,45;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Safin M.;di Pasquale A.;di Pasquale A.;Safin M.;67,0;1,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;2,75;1,4;2,4;1,42;2,3;1,4;2,75;1,4;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Coria G.;Vinciguerra A.;Coria G.;Vinciguerra A.;41,0;50,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,6;2,2;1,7;1,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Calatrava A.;Boutter J.;Calatrava A.;Boutter J.;52,0;62,0;2,0;6,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;1,55;2,3;1,55;2,1;1,5;2,1;1,615;2,2;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Lapentti N.;Blanco G.;Blanco G.;Lapentti N.;77,0;37,0;7,0;5,0;3,0;2,0;;;;;;;1,0;0,0;Retired;2,25;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Ferreira W.;Bjorkman J.;Bjorkman J.;Ferreira W.;39,0;19,0;7,0;5,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;2,1;1,65;1,95;1,65;1,9;1,6;2,1;1,667;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Arazi H.;Puerta M.;Arazi H.;Puerta M.;53,0;54,0;1,0;0,0;;;;;;;;;0,0;0,0;Retired;1,9;1,8;1,7;1,85;1,75;1,75;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;2nd Round;3,0;Ferrero J.C.;Blanco G.;Blanco G.;Ferrero J.C.;77,0;9,0;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,55;1,25;3,1;1,25;3,0;1,25;3,75;1,222;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Hrbaty D.;Costa A.;Costa A.;Hrbaty D.;36,0;13,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,3;1,55;2,1;1,55;2,0;1,55;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Henman T.;Santoro F.;Henman T.;Santoro F.;12,0;42,0;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,95;1,75;1,7;1,85;1,8;1,7;1,8;1,909;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Enqvist T.;Schuettler R.;Enqvist T.;Schuettler R.;14,0;45,0;6,0;2,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,53;2,35;1,4;2,45;1,4;2,3;1,4;2,75;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Johansson T.;Ilie A.;Ilie A.;Johansson T.;57,0;24,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,7;2,0;1,6;2,1;1,7;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Kiefer N.;Youzhny M.;Youzhny M.;Kiefer N.;86,0;38,0;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;2,45;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Vicente F.;Ljubicic I.;Vicente F.;Ljubicic I.;43,0;75,0;0,0;6,0;6,0;4,0;6,0;1,0;;;;;2,0;1,0;Completed;1,6;2,2;1,55;2,1;1,5;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Ulihrach B.;Balcells J.;Ulihrach B.;Balcells J.;44,0;64,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,65;2,1;1,55;2,1;1,55;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Squillari F.;Pozzi G.;Squillari F.;Pozzi G.;18,0;48,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,28;3,25;1,22;3,3;1,2;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Schalken S.;Alami K.;Schalken S.;Alami K.;30,0;73,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,95;1,75;2,0;1,6;2,0;1,55;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Sanguinetti D.;Medvedev A.;Sanguinetti D.;Medvedev A.;55,0;56,0;7,0;6,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Rios M.;Kucera K.;Rios M.;Kucera K.;28,0;74,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,85;1,85;1,75;1,8;1,75;1,75;1,833;1,833;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Kafelnikov Y.;Hipfl M.;Hipfl M.;Kafelnikov Y.;99,0;6,0;5,0;7,0;6,0;2,0;7,0;5,0;;;;;2,0;1,0;Completed;2,4;1,5;2,4;1,4;2,2;1,45;2,5;1,5;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Pioline C.;Prinosil D.;Pioline C.;Prinosil D.;21,0;29,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,3;3,2;1,3;2,85;1,25;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Pavel A.;Rusedski G.;Pavel A.;Rusedski G.;20,0;47,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,33;3,0;1,42;2,4;1,35;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Norman M.;Escude N.;Norman M.;Escude N.;5,0;31,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,42;2,65;1,45;2,3;1,45;2,2;1,571;2,375;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Moya C.;Rosset M.;Moya C.;Rosset M.;25,0;60,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,22;3,8;1,25;3,1;1,25;3,0;1,3;3,2;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Novak J.;Martin A.;Martin A.;Novak J.;69,0;59,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,5;2,45;1,75;1,8;1,7;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Kuerten G.;El Aynaoui Y.;Kuerten G.;El Aynaoui Y.;2,0;51,0;6,0;4,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,25;3,55;1,3;2,85;1,25;3,0;1,222;3,75;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;2001-04-16;Masters;Outdoor;Clay;1st Round;3,0;Voltchkov V.;Portas A.;Portas A.;Voltchkov V.;46,0;27,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,75;1,4;2,45;1,35;2,5;1,4;2,75;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Corretja A.;Portas A.;Corretja A.;Portas A.;11,0;45,0;6,0;7,0;6,0;2,0;6,0;4,0;;;;;2,0;1,0;Completed;1,42;2,65;1,4;2,45;1,45;2,2;1,4;2,75;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Henman T.;Boutter J.;Boutter J.;Henman T.;82,0;10,0;2,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;2,4;1,5;2,35;1,45;2,3;1,4;2,25;1,571;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Vinciguerra A.;Meligeni F.;Vinciguerra A.;Meligeni F.;55,0;103,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,8;1,9;1,7;1,85;1,7;1,8;1,833;1,833;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Norman M.;Santopadre V.;Santopadre V.;Norman M.;180,0;5,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;3,75;1,22;3,4;1,2;3,2;1,2;4,0;1,222;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Santoro F.;Voinea A.;Santoro F.;Voinea A.;47,0;130,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,95;1,75;1,65;1,9;1,7;1,8;1,909;1,8;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Kafelnikov Y.;Diaz J.;Diaz J.;Kafelnikov Y.;118,0;6,0;7,0;6,0;1,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;3,5;1,25;3,05;1,27;2,7;1,3;3,0;1,333;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Safin M.;Bjorkman J.;Safin M.;Bjorkman J.;2,0;35,0;6,0;2,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,42;2,65;1,4;2,45;1,4;2,3;1,444;2,625;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Prinosil D.;Rusedski G.;Rusedski G.;Prinosil D.;52,0;29,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,6;2,2;1,55;2,05;1,55;2,0;1,571;2,25;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Squillari F.;Mirnyi M.;Squillari F.;Mirnyi M.;21,0;53,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,4;2,7;1,3;2,8;1,3;2,7;1,4;2,75;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Safin M.;Federer R.;Federer R.;Safin M.;18,0;2,0;4,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;2,0;1,7;1,85;1,75;1,75;1,75;1,909;1,8;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Grosjean S.;Bruguera S.;Grosjean S.;Bruguera S.;13,0;73,0;7,0;5,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,5;2,4;1,42;2,45;1,4;2,3;1,533;2,375;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Ferrero J.C.;Rios M.;Ferrero J.C.;Rios M.;9,0;27,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,38;2,8;1,4;2,5;1,4;2,3;1,333;3,0;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Hewitt L.;Haas T.;Hewitt L.;Haas T.;7,0;22,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,55;2,25;1,5;2,2;1,6;1,9;1,533;2,375;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Enqvist T.;Kiefer N.;Kiefer N.;Enqvist T.;37,0;14,0;7,0;6,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,05;1,67;1,97;1,65;1,9;1,6;2,1;1,667;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Kuerten G.;Chang M.;Kuerten G.;Chang M.;1,0;32,0;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,16;4,5;1,17;3,85;1,15;3,8;1,167;4,5;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Coria G.;Lapentti N.;Lapentti N.;Coria G.;41,0;25,0;3,0;6,0;6,0;3,0;7,0;5,0;;;;;2,0;1,0;Completed;2,55;1,45;2,25;1,5;2,0;1,55;2,5;1,5;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Rios M.;Sanguinetti D.;Rios M.;Sanguinetti D.;27,0;56,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,52;2,4;1,45;2,3;1,45;2,2;1,444;2,625;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Arazi H.;Luzzi F.;Luzzi F.;Arazi H.;146,0;28,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Calatrava A.;Mantilla F.;Mantilla F.;Calatrava A.;79,0;49,0;3,0;6,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;1,38;2,8;1,42;2,45;1,45;2,2;1,364;2,875;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Squillari F.;Santoro F.;Squillari F.;Santoro F.;21,0;47,0;6,0;4,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,45;2,5;1,5;2,2;1,5;2,1;1,533;2,375;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;2nd Round;3,0;Ferreira W.;Rusedski G.;Ferreira W.;Rusedski G.;19,0;52,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,67;2,05;1,65;1,97;1,6;1,9;1,667;2,1;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Escude N.;Portas A.;Portas A.;Escude N.;45,0;34,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,67;2,05;;;1,55;2,0;1,667;2,1;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Kafelnikov Y.;Pavel A.;Kafelnikov Y.;Pavel A.;6,0;20,0;7,0;5,0;3,0;1,0;;;;;;;1,0;0,0;Retired;1,67;2,1;1,55;2,05;1,6;1,9;1,667;2,1;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Clement A.;Luzzi F.;Luzzi F.;Clement A.;146,0;12,0;6,0;2,0;1,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Voltchkov V.;Arazi H.;Arazi H.;Voltchkov V.;28,0;26,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,4;2,75;1,3;2,65;1,25;3,0;1,364;2,875;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Martin T.;Boutter J.;Boutter J.;Martin T.;82,0;31,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,85;1,85;2,0;1,6;1,85;1,65;2,0;1,727;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Bruguera S.;Volandri F.;Bruguera S.;Volandri F.;73,0;156,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,25;3,5;1,2;3,4;1,2;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Agassi A.;Calatrava A.;Calatrava A.;Agassi A.;49,0;3,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;3,65;1,25;3,4;1,2;3,2;1,2;4,0;1,2;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Chang M.;Vicente F.;Chang M.;Vicente F.;32,0;43,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,3;1,55;2,05;1,55;1,9;1,6;2,2;1,615;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Clavet F.;Schuettler R.;Clavet F.;Schuettler R.;33,0;51,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,55;2,3;1,5;2,15;1,5;2,1;1,615;2,2;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Gambill J.M.;Coria G.;Coria G.;Gambill J.M.;25,0;15,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,75;1,45;2,3;1,4;2,3;1,5;2,5;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Corretja A.;Moya C.;Corretja A.;Moya C.;11,0;23,0;5,0;7,0;7,0;5,0;6,0;1,0;;;;;2,0;1,0;Completed;2,4;1,5;2,05;1,55;1,9;1,6;2,375;1,533;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Puerta M.;Diaz J.;Diaz J.;Puerta M.;118,0;68,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Enqvist T.;Pozzi G.;Enqvist T.;Pozzi G.;14,0;59,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,28;3,3;1,15;4,25;1,2;3,2;1,286;3,25;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Mantilla F.;Navarra M.;Mantilla F.;Navarra M.;79,0;212,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,14;5,0;1,1;4,5;1,1;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Federer R.;Johansson T.;Federer R.;Johansson T.;18,0;24,0;7,0;6,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,4;2,7;1,35;2,6;1,35;2,5;1,4;2,75;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Ferrero J.C.;Schalken S.;Ferrero J.C.;Schalken S.;9,0;30,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,3;3,2;1,3;2,85;1,3;2,7;1,286;3,25;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Grosjean S.;Ilie A.;Grosjean S.;Ilie A.;13,0;60,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,45;2,6;1,4;2,4;1,45;2,2;1,444;2,625;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Haas T.;Medvedev A.;Haas T.;Medvedev A.;22,0;61,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,5;2,45;1,45;2,3;1,5;2,1;1,5;2,5;;;;;;;;;;;;;;;;;;;;;;;;
30,0;Rome;Rome TMS;2001-05-07;Masters;Outdoor;Clay;1st Round;3,0;Henman T.;Costa A.;Henman T.;Costa A.;10,0;38,0;6,0;2,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,9;1,8;1,75;1,8;1,75;1,75;1,833;1,833;;;;;;;;;;;;;;;;;;;;;;;;
