ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Player_Favorite;Player_Not_Favorite;Favorite_Wins;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Hewitt L.;Chela J.I.;0;Chela J.I.;Hewitt L.;34,0;9,0;6,0;3,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;5,6;1,16;;;3,8;1,15;;;5,5;1,125;;;5,15;1,15;6,25;1,148;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Costa A.;Haas T.;0;Haas T.;Costa A.;882,0;25,0;7,0;6,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,77;2,1;;;1,75;1,75;;;1,615;2,2;;;1,75;2,0;1,794;2,1;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Coria G.;Mirnyi M.;1;Coria G.;Mirnyi M.;4,0;29,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,73;2,15;;;1,55;2,0;;;1,667;2,1;;;1,65;2,15;1,8;2,09;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Novak J.;Fish M.;0;Fish M.;Novak J.;19,0;17,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,0;1,83;;;1,85;1,65;;;2,0;1,727;;;1,9;1,85;1,99;1,87;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Gaudio G.;Blake J.;0;Blake J.;Gaudio G.;39,0;35,0;3,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;1,53;2,55;;;1,45;2,2;;;1,533;2,375;;;1,5;2,45;1,585;2,53;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Federer R.;Gonzalez F.;1;Federer R.;Gonzalez F.;1,0;27,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,15;5,75;;;1,15;3,8;;;1,125;5,5;;;1,12;5,55;1,138;6,75;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;2nd Round;3,0;Spadea V.;Saretta F.;1;Spadea V.;Saretta F.;22,0;46,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,8;2,0;;;1,5;2,1;;;1,615;2,2;;;1,7;2,1;1,758;2,16;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Youzhny M.;Horna L.;1;Youzhny M.;Horna L.;51,0;61,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,5;2,65;;;1,3;2,7;;;1,4;2,75;;;1,45;2,65;1,546;2,65;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Roddick A.;Safin M.;1;Roddick A.;Safin M.;3,0;32,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,53;2,55;;;1,45;2,2;;;1,533;2,375;;;1,5;2,5;1,532;2,68;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-15;Masters;Outdoor;Hard;3rd Round;3,0;Calleri A.;Nadal R.;1;Calleri A.;Nadal R.;23,0;36,0;6,0;4,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;2,0;1,83;;;1,9;1,6;;;2,1;1,667;;;1,95;1,8;1,99;1,87;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;4th Round;3,0;Federer R.;Fish M.;1;Federer R.;Fish M.;1,0;19,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,17;5,25;;;1,15;3,8;;;1,143;5,0;;;1,15;5,2;1,155;6,05;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;4th Round;3,0;Chela J.I.;Haas T.;1;Chela J.I.;Haas T.;34,0;882,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,85;2,0;;;1,6;1,9;;;1,833;1,833;;;1,8;1,95;1,909;1,943;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;3rd Round;3,0;Arazi H.;Labadze I.;0;Labadze I.;Arazi H.;90,0;44,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,85;1,45;;;2,5;1,35;;;2,75;1,4;;;2,8;1,4;2,95;1,455;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;3rd Round;3,0;Agassi A.;Hrbaty D.;1;Agassi A.;Hrbaty D.;5,0;33,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,32;3,5;;;1,25;3,0;;;1,25;3,75;;;1,25;3,7;1,323;3,65;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;3rd Round;3,0;Spadea V.;Escude N.;0;Escude N.;Spadea V.;77,0;22,0;3,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;1,7;2,2;;;1,75;1,75;;;1,8;1,909;;;1,75;2,0;1,855;2,01;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;3rd Round;3,0;Grosjean S.;Sluiter R.;1;Grosjean S.;Sluiter R.;14,0;81,0;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,45;2,85;;;1,3;2,7;;;1,444;2,625;;;1,4;2,8;1,426;3,05;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;3rd Round;3,0;Bjorkman J.;Arthurs W.;0;Arthurs W.;Bjorkman J.;128,0;30,0;4,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;2,65;1,5;;;2,2;1,45;;;2,375;1,533;;;2,5;1,5;2,75;1,5;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-16;Masters;Outdoor;Hard;3rd Round;3,0;Dent T.;Lapentti N.;1;Dent T.;Lapentti N.;43,0;62,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,5;2,55;;;1,5;2,1;;;1,533;2,375;;;1,55;2,35;1,578;2,53;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-17;Masters;Outdoor;Hard;4th Round;3,0;Coria G.;Grosjean S.;1;Coria G.;Grosjean S.;4,0;14,0;3,0;6,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,67;2,25;;;1,55;2,0;;;1,727;2,0;;;1,7;2,1;1,758;2,16;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-17;Masters;Outdoor;Hard;4th Round;3,0;Agassi A.;Youzhny M.;1;Agassi A.;Youzhny M.;5,0;51,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,15;5,75;;;1,15;3,8;;;1,143;5,0;;;1,15;5,2;1,156;5,9;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-17;Masters;Outdoor;Hard;4th Round;3,0;Calleri A.;Labadze I.;0;Labadze I.;Calleri A.;90,0;23,0;1,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;2,7;1,48;;;2,2;1,45;;;2,625;1,444;;;2,45;1,5;2,66;1,543;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-17;Masters;Outdoor;Hard;4th Round;3,0;Blake J.;Dent T.;1;Blake J.;Dent T.;39,0;43,0;7,0;6,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,85;2,0;;;1,7;1,8;;;1,667;2,1;;;1,81;1,97;1,952;1,901;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-18;Masters;Outdoor;Hard;4th Round;3,0;Henman T.;Arthurs W.;1;Henman T.;Arthurs W.;10,0;128,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,3;3,65;;;1,3;2,7;;;1,222;4,0;;;1,3;3,35;1,278;4,1;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-18;Masters;Outdoor;Hard;4th Round;3,0;Roddick A.;Escude N.;1;Roddick A.;Escude N.;3,0;77,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,3;3,6;;;1,3;2,7;;;1,2;4,333;;;1,3;3,35;1,261;4,33;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-18;Masters;Outdoor;Hard;Quarterfinals;3,0;Federer R.;Chela J.I.;1;Federer R.;Chela J.I.;1,0;34,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,13;6,4;;;1,1;4,5;;;1,111;6,0;;;1,08;7,25;1,133;7,0;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-19;Masters;Outdoor;Hard;Quarterfinals;3,0;Coria G.;Agassi A.;0;Agassi A.;Coria G.;5,0;4,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,38;3,15;;;1,25;3,0;;;1,333;3,25;;;1,4;2,75;1,426;3,05;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-19;Masters;Outdoor;Hard;Quarterfinals;3,0;Roddick A.;Henman T.;0;Henman T.;Roddick A.;10,0;3,0;6,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;3,05;1,4;;;2,5;1,4;;;2,75;1,4;;;2,92;1,37;3,22;1,408;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-20;Masters;Outdoor;Hard;Semifinals;3,0;Henman T.;Labadze I.;1;Henman T.;Labadze I.;10,0;90,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,2;4,75;;;1,2;3,6;;;1,16;4,5;;;1,24;4,05;1,196;5,25;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-20;Masters;Outdoor;Hard;Semifinals;3,0;Federer R.;Agassi A.;1;Federer R.;Agassi A.;1,0;5,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,4;3,05;;;1,4;2,5;;;1,4;2,75;;;1,38;3,07;1,426;3,15;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-20;Masters;Outdoor;Hard;Quarterfinals;3,0;Blake J.;Labadze I.;0;Labadze I.;Blake J.;90,0;39,0;6,0;7,0;6,0;4,0;6,0;1,0;;;;;2,0;1,0;Completed;3,15;1,38;;;2,5;1,4;;;2,75;1,4;;;3,01;1,35;3,05;1,444;;;;;;;;;;;;;;;;
18,0;Indian Wells;Pacific Life Open;2004-03-21;Masters;Outdoor;Hard;The Final;3,0;Federer R.;Henman T.;1;Federer R.;Henman T.;1,0;10,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,45;2,85;;;1,45;2,35;;;1,44;2,75;;;1,4;2,85;1,441;2,97;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Saulnier C.;Baker B.;1;Saulnier C.;Baker B.;84,0;309,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,28;3,7;;;1,25;3,0;;;1,28;3,5;;;;;1,317;3,65;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Benneteau J.;Morrison J.;1;Benneteau J.;Morrison J.;121,0;140,0;6,0;3,0;2,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,8;2,0;;;1,8;1,7;;;1,83;1,83;;;;;1,833;2,02;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Ginepri R.;Ramirez-Hidalgo R.;1;Ginepri R.;Ramirez-Hidalgo R.;35,0;72,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,2;4,5;;;1,1;4,5;;;1,16;4,5;;;;;1,176;5,67;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Davydenko N.;Johansson T.;1;Davydenko N.;Johansson T.;54,0;202,0;6,0;2,0;2,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,75;1,45;;;2,3;1,4;;;2,75;1,4;;;;;3,05;1,426;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Ferreira W.;Sluiter R.;1;Ferreira W.;Sluiter R.;49,0;78,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,95;1,85;;;1,65;1,85;;;1,8;1,9;;;;;2,08;1,806;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Ljubicic I.;Sanguinetti D.;1;Ljubicic I.;Sanguinetti D.;40,0;108,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,4;2,95;;;1,35;2,5;;;1,36;3,0;;;;;1,385;3,25;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Escude N.;Ivanisevic G.;0;Ivanisevic G.;Escude N.;592,0;66,0;6,0;4,0;5,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;3,95;1,25;;;3,3;1,2;;;3,75;1,25;;;;;4,5;1,241;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Martin A.;Koubek S.;0;Koubek S.;Martin A.;89,0;60,0;2,0;6,0;7,0;6,0;6,0;0,0;;;;;2,0;1,0;Completed;1,8;2,0;;;1,65;1,85;;;1,9;1,8;;;;;1,952;1,901;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Soderling R.;Ferrer D.;1;Soderling R.;Ferrer D.;48,0;68,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,95;;;1,35;2,5;;;1,4;2,75;;;;;1,435;3,05;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Kucera K.;Bogomolov A.;1;Kucera K.;Bogomolov A.;71,0;113,0;0,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,55;2,45;;;1,55;2,0;;;1,44;2,62;;;;;1,606;2,47;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Arazi H.;Ascione T.;0;Ascione T.;Arazi H.;106,0;41,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,6;1,5;;;2,1;1,5;;;2,62;1,44;;;;;2,66;1,538;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-24;Masters;Outdoor;Hard;1st Round;3,0;Melzer J.;Karlovic I.;1;Melzer J.;Karlovic I.;64,0;74,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,55;2,45;;;1,45;2,2;;;1,57;2,25;;;;;1,5;2,75;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Ulihrach B.;Muller G.;1;Ulihrach B.;Muller G.;135,0;177,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,8;1,95;;;1,6;1,9;;;1,72;2,0;;;;;1,893;1,962;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Sanchez D.;Horna L.;1;Sanchez D.;Horna L.;57,0;59,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,2;1,67;;;1,9;1,6;;;2,1;1,66;;;;;2,37;1,649;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Salzenstein J.;Mello R.;0;Mello R.;Salzenstein J.;133,0;119,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,15;1,67;;;1,9;1,6;;;2,25;1,57;;;;;2,1;1,794;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Hanescu V.;Beck K.;0;Beck K.;Hanescu V.;76,0;65,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,15;1,67;;;2,2;1,45;;;2,25;1,57;;;;;2,46;1,61;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Dent T.;Youzhny M.;1;Dent T.;Youzhny M.;37,0;47,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,0;1,75;;;1,6;1,9;;;1,72;2,0;;;;;1,847;2,02;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Sargsian S.;Stepanek R.;0;Stepanek R.;Sargsian S.;52,0;45,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,15;1,7;;;2,1;1,5;;;2,25;1,57;;;;;2,43;1,621;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Kiefer N.;Andreev I.;1;Kiefer N.;Andreev I.;44,0;81,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,62;2,3;;;1,55;2,0;;;1,53;2,37;;;;;1,649;2,36;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Martin T.;Heuberger I.;1;Martin T.;Heuberger I.;62,0;131,0;3,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,45;2,75;;;1,35;2,5;;;1,44;2,62;;;;;1,465;2,87;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Pavel A.;Tursunov D.;1;Pavel A.;Tursunov D.;50,0;75,0;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,62;2,3;;;1,6;1,9;;;1,57;2,25;;;;;1,617;2,44;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Lapentti N.;Enqvist T.;1;Lapentti N.;Enqvist T.;58,0;61,0;7,0;5,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,5;1,53;;;2,3;1,4;;;2,62;1,44;;;;;2,71;1,524;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Spadea V.;Blake J.;1;Spadea V.;Blake J.;36,0;39,0;6,0;7,0;7,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;2,0;1,77;;;1,85;1,65;;;2,0;1,72;;;;;1,962;1,893;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Santoro F.;Hernych J.;0;Hernych J.;Santoro F.;160,0;79,0;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,85;1,95;;;1,85;1,65;;;1,9;1,8;;;;;1,909;1,943;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-25;Masters;Outdoor;Hard;1st Round;3,0;Gambill J.M.;Burgsmuller L.;0;Burgsmuller L.;Gambill J.M.;88,0;83,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,1;1,35;;;2,7;1,3;;;3,75;1,25;;;;;4,05;1,274;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Clement A.;Ljubicic I.;0;Ljubicic I.;Clement A.;40,0;26,0;3,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;1,9;1,9;;;1,65;1,85;;;1,83;1,83;;;;;1,862;2,0;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Nadal R.;Ivanisevic G.;1;Nadal R.;Ivanisevic G.;34,0;592,0;6,0;4,0;;;;;;;;;1,0;0,0;Retired;1,35;3,2;;;1,35;2,5;;;1,36;3,0;;;;;1,339;3,55;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Hewitt L.;Soderling R.;1;Hewitt L.;Soderling R.;18,0;48,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,2;4,5;;;1,15;3,8;;;1,16;4,5;;;;;1,25;4,35;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Chela J.I.;Saulnier C.;1;Chela J.I.;Saulnier C.;27,0;84,0;2,0;6,0;6,0;4,0;7,0;5,0;;;;;2,0;1,0;Completed;1,5;2,6;;;1,4;2,3;;;1,5;2,5;;;;;1,535;2,69;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Schuettler R.;Kiefer N.;0;Kiefer N.;Schuettler R.;44,0;7,0;6,0;4,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;2,0;1,8;;;1,6;1,9;;;1,8;1,9;;;;;1,885;1,952;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;1st Round;3,0;Saretta F.;Reid T.;0;Reid T.;Saretta F.;128,0;46,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,4;1,55;;;2,0;1,55;;;2,2;1,61;;;;;2,44;1,617;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;1st Round;3,0;Lee H.T.;Squillari F.;0;Squillari F.;Lee H.T.;125,0;91,0;2,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;1,8;2,0;;;1,75;1,75;;;1,83;1,83;;;;;2,0;1,862;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;1st Round;3,0;Rochus O.;Carlsen K.;1;Rochus O.;Carlsen K.;70,0;101,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,73;2,1;;;1,75;1,75;;;1,72;2,0;;;;;1,855;2,01;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Massu N.;Pavel A.;0;Pavel A.;Massu N.;50,0;11,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,65;2,25;;;1,4;2,3;;;1,5;2,5;;;;;1,592;2,51;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Henman T.;Melzer J.;0;Melzer J.;Henman T.;64,0;8,0;7,0;6,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;3,65;1,28;;;3,0;1,25;;;4,5;1,16;;;;;3,6;1,313;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Nieminen J.;Martin T.;0;Martin T.;Nieminen J.;62,0;31,0;6,0;3,0;5,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;2,1;1,73;;;1,85;1,65;;;2,2;1,61;;;;;2,19;1,741;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Fish M.;Benneteau J.;0;Benneteau J.;Fish M.;121,0;17,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,65;1,28;;;3,0;1,25;;;4,5;1,16;;;;;4,55;1,238;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;2nd Round;3,0;Coria G.;Ferreira W.;1;Coria G.;Ferreira W.;4,0;49,0;7,0;6,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,35;3,2;;;1,35;2,5;;;1,36;3,0;;;;;1,385;3,25;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;1st Round;3,0;Johansson J.;Monaco J.;0;Monaco J.;Johansson J.;156,0;51,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,75;1,45;;;2,0;1,55;;;2,75;1,4;;;;;2,73;1,518;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;1st Round;3,0;Canas G.;Haas T.;1;Canas G.;Haas T.;97,0;356,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,9;1,85;;;1,75;1,75;;;2,0;1,72;;;;;1,962;1,893;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;1st Round;3,0;Labadze I.;Malisse X.;0;Malisse X.;Labadze I.;63,0;55,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,73;2,1;;;1,65;1,85;;;1,61;2,2;;;;;1,741;2,19;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-26;Masters;Outdoor;Hard;1st Round;3,0;Zabaleta M.;Carraz G.;1;Zabaleta M.;Carraz G.;43,0;56,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,77;2,0;;;1,6;1,9;;;1,72;2,0;;;;;1,84;2,03;;;;;;;;;;;;;;;;
19,0;Miami;NASDAQ-100 Open;2004-03-27;Masters;Outdoor;Hard;2nd Round;3,0;Federer R.;Davydenko N.;1;Federer R.;Davydenko N.;1,0;54,0;6,0;2,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,1;7,0;;;1,05;5,0;;;1,06;8,0;;;;;1,087;9,75;;;;;;;;;;;;;;;;
