ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;Quarterfinals;3,0;Alami K.;Costa A.;44,0;19,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;Quarterfinals;3,0;Gaudio G.;Ferrero J.C.;62,0;29,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;Quarterfinals;3,0;Pioline C.;Kucera K.;12,0;42,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;Semifinals;3,0;Pioline C.;Alami K.;12,0;44,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;Semifinals;3,0;Hrbaty D.;Gaudio G.;24,0;62,0;4,0;6,0;7,0;5,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;The Final;5,0;Pioline C.;Hrbaty D.;12,0;24,0;6,0;4,0;7,0;6,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
