ATP;Location;Tournament;Date;Series;Court;Surface;Surface_WinRate_Favorite;Surface_WinRate_Not_Favorite;Surface_Matches_Favorite;Surface_Matches_Not_Favorite;Round;Round_Code;Best of;Player_Favorite;Player_Not_Favorite;WinStreak_Favorite;WinStreak_Not_Favorite;Win_Streak_Diff;Rank_Favorite;Rank_Not_Favorite;Rank_Diff_Signed;Rank_Diff_Abs;Favorite_Wins;GrandSlams_Favorite;GrandSlams_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
6;Melbourne;Australian Open;2019-01-20;Grand Slam;Outdoor;Hard;0,8345323741007195;0,7314814814814815;139;108;4th Round;4;5;nadal r.;berdych t.;3;3;0;2,0;57,0;-55,0;55,0;1;17;0;nadal r.;berdych t.;2,0;57,0;6,0;0,0;6,0;1,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,14;5,5;;;;;1,18;5,85;7480,0;865,0;;;;;;;1,19;6,0;1,16;5,3
6;Melbourne;Australian Open;2019-01-20;Grand Slam;Outdoor;Hard;0,6595744680851063;0,45454545454545453;47;11;4th Round;4;5;dimitrov g.;tiafoe f.;3;3;0;21,0;39,0;-18,0;18,0;0;0;0;tiafoe f.;dimitrov g.;39,0;21,0;7,0;5,0;7,0;6,0;6,0;7,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;3,0;1,4;;;;;3,23;1,41;1080,0;1790,0;;;;;;;3,23;1,45;3,02;1,4
6;Melbourne;Australian Open;2019-01-21;Grand Slam;Outdoor;Hard;0,881578947368421;0,6;152;10;4th Round;4;5;djokovic n.;medvedev d.;17;3;14;1,0;19,0;-18,0;18,0;1;14;0;djokovic n.;medvedev d.;1,0;19,0;6,0;4,0;6,0;7,0;6,0;2,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,11;6,5;;;;;1,15;6,79;9135,0;1865,0;;;;;;;1,15;7,0;1,13;6,4
6;Melbourne;Australian Open;2019-01-21;Grand Slam;Outdoor;Hard;0,6111111111111112;0,7321428571428571;18;56;4th Round;4;5;zverev a.;raonic m.;3;3;0;4,0;17,0;-13,0;13,0;0;0;0;raonic m.;zverev a.;17,0;4,0;6,0;1,0;6,0;1,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;2,2;1,66;;;;;2,19;1,78;1900,0;6385,0;;;;;;;2,4;1,8;2,13;1,74
6;Melbourne;Australian Open;2019-01-21;Grand Slam;Outdoor;Hard;0,5;0,5714285714285714;18;21;4th Round;4;5;coric b.;pouille l.;3;3;0;12,0;31,0;-19,0;19,0;0;0;0;pouille l.;coric b.;31,0;12,0;6,0;7,0;6,0;4,0;7,0;5,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;4,0;1,25;;;;;4,05;1,29;1245,0;2435,0;;;;;;;4,33;1,35;3,83;1,27
6;Melbourne;Australian Open;2019-01-21;Grand Slam;Outdoor;Hard;0,7424242424242424;0,6551724137931034;66;29;4th Round;4;5;nishikori k.;carreno-busta p.;3;3;0;9,0;23,0;-14,0;14,0;1;0;0;nishikori k.;carreno-busta p.;9,0;23,0;6,0;7,0;4,0;6,0;7,0;6,0;6,0;4,0;7,0;6,0;3,0;2,0;Completed;;;;;;;;;1,2;4,5;;;;;1,22;5,01;3750,0;1705,0;;;;;;;1,23;5,05;1,21;4,62
6;Melbourne;Australian Open;2019-01-22;Grand Slam;Outdoor;Hard;0,8357142857142857;0,5;140;12;Quarterfinals;5;5;nadal r.;tiafoe f.;4;4;0;2,0;39,0;-37,0;37,0;1;17;0;nadal r.;tiafoe f.;2,0;39,0;6,0;3,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,04;13,0;;;;;1,06;12,68;7480,0;1080,0;;;;;;;1,06;15,0;1,05;11,47
6;Melbourne;Australian Open;2019-01-22;Grand Slam;Outdoor;Hard;0,7142857142857143;0,6875;7;16;Quarterfinals;5;5;tsitsipas s.;bautista agut r.;4;4;0;15,0;24,0;-9,0;9,0;1;0;0;tsitsipas s.;bautista agut r.;15,0;24,0;7,0;5,0;4,0;6,0;6,0;4,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;2,0;1,8;;;;;2,06;1,87;2095,0;1605,0;;;;;;;2,1;2,0;1,98;1,86
6;Melbourne;Australian Open;2019-01-23;Grand Slam;Outdoor;Hard;0,8823529411764706;0,746268656716418;153;67;Quarterfinals;5;5;djokovic n.;nishikori k.;18;4;14;1,0;9,0;-8,0;8,0;1;14;0;djokovic n.;nishikori k.;1,0;9,0;6,0;1,0;4,0;1,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,08;8,0;;;;;1,12;7,75;9135,0;3750,0;;;;;;;1,12;9,0;1,1;7,62
6;Melbourne;Australian Open;2019-01-23;Grand Slam;Outdoor;Hard;0,7368421052631579;0,5909090909090909;57;22;Quarterfinals;5;5;raonic m.;pouille l.;4;4;0;17,0;31,0;-14,0;14,0;0;0;0;pouille l.;raonic m.;31,0;17,0;7,0;6,0;6,0;3,0;6,0;7,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;5,5;1,14;;;;;6,46;1,16;1245,0;1900,0;;;;;;;6,46;1,2;5,54;1,16
6;Melbourne;Australian Open;2019-01-24;Grand Slam;Outdoor;Hard;0,8368794326241135;0,75;141;8;Semifinals;6;5;nadal r.;tsitsipas s.;5;5;0;2,0;15,0;-13,0;13,0;1;17;0;nadal r.;tsitsipas s.;2,0;15,0;6,0;2,0;6,0;4,0;6,0;0,0;;;;;3,0;0,0;Completed;;;;;;;;;1,16;5,0;;;;;1,21;5,14;7480,0;2095,0;;;;;;;1,22;5,8;1,18;5,19
6;Melbourne;Australian Open;2019-01-25;Grand Slam;Outdoor;Hard;0,8831168831168831;0,6086956521739131;154;23;Semifinals;6;5;djokovic n.;pouille l.;19;5;14;1,0;31,0;-30,0;30,0;1;14;0;djokovic n.;pouille l.;1,0;31,0;6,0;0,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,05;11,0;;;;;1,07;11,6;9135,0;1245,0;;;;;;;1,1;13,05;1,06;10,45
6;Melbourne;Australian Open;2019-01-27;Grand Slam;Outdoor;Hard;0,8838709677419355;0,8380281690140845;155;142;The Final;7;5;djokovic n.;nadal r.;20;6;14;1,0;2,0;-1,0;1,0;1;14;17;djokovic n.;nadal r.;1,0;2,0;6,0;3,0;6,0;2,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,74;2,15;;;;;1,77;2,2;9135,0;7480,0;;;;;;;1,84;2,3;1,75;2,15
32;Paris;French Open;2019-05-26;Grand Slam;Outdoor;Clay;0,0;0,0;0;0;1st Round;1;5;dellien h.;gunneswaran p.;0;0;0;86,0;88,0;-2,0;2,0;1;0;0;dellien h.;gunneswaran p.;86,0;88,0;6,0;1,0;6,0;3,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,2;4,5;;;;;1,24;4,62;651,0;629,0;;;;;;;1,24;4,85;1,21;4,45
32;Paris;French Open;2019-05-26;Grand Slam;Outdoor;Clay;0,25;0,5862068965517241;4;29;1st Round;1;5;ruud c.;gulbis e.;0;0;0;63,0;79,0;-16,0;16,0;1;0;0;ruud c.;gulbis e.;63,0;79,0;6,0;2,0;7,0;6,0;6,0;0,0;;;;;3,0;0,0;Completed;;;;;;;;;1,28;3,75;;;;;1,28;4,15;810,0;687,0;;;;;;;1,31;4,15;1,27;3,81
32;Paris;French Open;2019-05-26;Grand Slam;Outdoor;Clay;0,6666666666666666;0,0;21;5;1st Round;1;5;goffin d.;berankis r.;0;0;0;29,0;73,0;-44,0;44,0;1;0;0;goffin d.;berankis r.;29,0;73,0;6,0;0,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,08;8,0;;;;;1,07;10,68;1325,0;734,0;;;;;;;1,1;10,68;1,07;8,58
