ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;1st Round;3;Rios M.;Gaudio G.;25;22;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,571;2,25;1,65;2,15;1,65;2,0;1,6;1,9;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;1st Round;3;Robredo T.;Mirnyi M.;38;27;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,0;1,727;2,05;1,7;2,04;1,76;1,75;1,75;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;1st Round;3;Santoro F.;Boutter J.;50;51;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,667;2,1;1,68;2,1;1,65;2,18;1,6;1,9;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;1st Round;3;Srichaphan P.;Kuerten G.;28;35;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,25;1,571;2,25;1,6;2,05;1,6;2,0;1,55;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;1st Round;3;Youzhny M.;Chela J.I.;44;23;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,5;1,5;2,35;1,55;2,25;1,56;2,1;1,5;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Agassi A.;Gambill J.M.;2;42;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,25;3,75;1,25;3,7;1,31;3,22;1,25;3,0;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Calleri A.;Safin M.;52;4;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,5;1,286;3,15;1,33;3,2;1,35;3,3;1,2;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Corretja A.;Kafelnikov Y.;21;12;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;2,0;1,727;2,15;1,65;1,97;1,9;1,9;1,6;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Federer R.;Rios M.;7;25;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,444;2,625;1,48;2,55;1,5;2,5;1,5;2,1;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Ferrero J.C.;Nieminen J.;6;37;6,0;3,0;6,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;1,364;3,0;1,33;3,15;1,41;2,95;1,3;2,7;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Grosjean S.;Malisse X.;8;24;5,0;1,0;;;;;;;;;0,0;0,0;Retired;1,571;2,25;1,58;2,3;1,53;2,5;1,5;2,1;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Johansson T.;Norman M.;17;120;2,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,8;1,909;1,8;1,95;1,83;1,9;1,7;1,8;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Lapentti N.;Acasuso J.;30;39;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Ljubicic I.;Schalken S.;54;15;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,375;1,533;2,3;1,58;2,2;1,58;2,0;1,55;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Lopez F.;El Aynaoui Y.;71;19;6,0;7,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;2,25;1,571;2,25;1,6;2,35;1,58;2,3;1,4;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Moya C.;Gonzalez F.;11;20;2,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,727;2,0;1,75;2,0;1,68;2,07;1,6;1,9;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Nalbandian D.;Canas G.;18;16;4,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;1,85;1,9;1,88;1,88;1,75;1,75;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Novak J.;Robredo T.;9;38;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,5;2,5;1,57;2,35;1,55;2,51;1,55;2,0;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Santoro F.;Haas T.;50;3;7,0;6,0;4,0;1,0;;;;;;;1,0;0,0;Retired;3,0;1,364;3,05;1,35;2,72;1,38;2,3;1,4;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Srichaphan P.;Henman T.;28;5;3,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;2,1;1,667;2,0;1,75;2,1;1,68;1,85;1,65;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;2nd Round;3;Youzhny M.;Roddick A.;44;13;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,0;1,364;2,8;1,4;2,7;1,5;2,5;1,35;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Agassi A.;Lopez F.;2;71;7,0;6,0;6,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;1,167;4,5;1,18;4,5;1,2;3,95;1,2;3,3;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Calleri A.;Johansson T.;52;17;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;2,1;1,68;1,98;1,78;1,85;1,65;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Federer R.;Lapentti N.;7;30;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,286;3,5;1,33;3,15;1,38;3,05;1,25;3,0;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Ferrero J.C.;Corretja A.;6;21;3,0;6,0;6,0;0,0;6,0;1,0;;;;;2,0;1,0;Completed;1,727;2,0;1,68;2,1;1,79;1,93;1,7;1,8;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Grosjean S.;Youzhny M.;8;44;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;1,55;2,35;1,59;2,5;1,55;2,0;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Novak J.;Moya C.;9;11;6,0;7,0;6,0;4,0;7,0;5,0;;;;;2,0;1,0;Completed;;;2,1;1,68;2,1;1,72;1,85;1,65;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Santoro F.;Nalbandian D.;50;18;6,0;0,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;2,15;1,65;1,98;1,7;2,0;1,55;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;3rd Round;3;Srichaphan P.;Ljubicic I.;28;54;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;1,55;2,35;1,55;2,46;1,5;2,1;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;Quarterfinals;3;Agassi A.;Ferrero J.C.;2;6;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,533;2,375;1,67;2,15;1,68;2,21;1,55;2,0;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;Quarterfinals;3;Grosjean S.;Calleri A.;8;52;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,444;2,625;1,5;2,5;1,48;2,65;1,45;2,2;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;Quarterfinals;3;Novak J.;Srichaphan P.;9;28;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,727;2,0;1,8;1,95;1,75;1,97;1,7;1,8;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;Quarterfinals;3;Santoro F.;Federer R.;50;7;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;3,5;1,286;3,2;1,33;3,5;1,3;3,0;1,25;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;Semifinals;3;Agassi A.;Grosjean S.;2;8;6,0;4,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,4;2,75;1,43;2,7;1,48;2,61;1,4;2,3;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;Semifinals;3;Novak J.;Santoro F.;9;50;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,571;2,25;1,55;2,35;1,5;2,51;1,5;2,1;;;;;;;;;;;;;;;;;;;;
61;Madrid;Madrid Masters;14/10/2002;Masters;Indoor;Hard;The Final;3;Agassi A.;Novak J.;2;9;;;;;;;;;;;0,0;0,0;Walkover;1,286;3,75;;;1,31;3,3;1,25;3,0;;;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Ferreira W.;Ljubicic I.;28;42;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,2;1,615;2,25;1,6;;;2,0;1,55;2,2;1,615;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Gaudio G.;Nieminen J.;37;31;3,0;6,0;7,0;5,0;6,0;2,0;;;;;2,0;1,0;Completed;2,625;1,444;2,8;1,4;;;2,5;1,35;2,875;1,364;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Chela J.I.;Martin A.;44;58;6,0;4,0;1,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,571;2,25;1,58;2,3;;;1,45;2,2;1,533;2,375;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Spadea V.;Rochus C.;33;87;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,444;2,625;1,38;2,95;;;1,4;2,3;1,444;2,625;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Massu N.;Verdasco F.;21;102;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,571;2,25;1,65;2,15;;;1,5;2,1;1,667;2,1;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Corretja A.;Nadal R.;127;49;6,0;2,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,25;1,571;2,3;1,58;;;2,0;1,55;2,5;1,5;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Ginepri R.;Rochus O.;34;51;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,615;2,2;1,63;2,2;;;1,65;1,85;1,615;2,2;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;13/10/2003;Masters;Indoor;Hard;1st Round;3;Lopez F.;Zabaleta M.;35;27;6,0;2,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,5;2,5;1,42;2,75;;;1,5;2,1;1,5;2,5;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Ferrer D.;Youzhny M.;72;29;1,0;6,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;2,625;1,444;2,75;1,43;;;2,3;1,4;2,75;1,4;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Fish M.;Henman T.;25;30;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,5;1,5;2,6;1,48;;;2,5;1,35;2,625;1,444;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Bjorkman J.;Safin M.;41;38;4,0;6,0;7,0;5,0;6,0;4,0;;;;;2,0;1,0;Completed;1,667;2,1;1,58;2,3;;;1,5;2,1;1,83;1,83;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Mirnyi M.;Blake J.;24;39;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,727;2,0;1,65;2,15;;;1,6;1,9;1,615;2,2;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Gambill J.M.;Davydenko N.;57;43;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,667;2,1;1,65;2,15;;;1,65;1,85;1,667;2,1;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Enqvist T.;Kafelnikov Y.;146;40;6,0;3,0;;;;;;;;;1,0;0,0;Retired;1,833;1,833;1,8;1,95;;;1,75;1,75;;;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Kucera K.;Clement A.;36;26;7,0;6,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,75;1,4;2,5;1,5;;;2,3;1,4;2,75;1,4;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;1st Round;3;Costa A.;Gonzalez F.;23;22;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,625;1,444;2,8;1,4;;;2,3;1,4;2,875;1,364;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;2nd Round;3;Massu N.;Kuerten G.;21;20;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,1;1,667;2,1;1,68;;;2,0;1,55;2,0;1,727;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;2nd Round;3;Spadea V.;Calleri A.;33;16;7,0;6,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,2;1,615;2,3;1,58;;;1,9;1,6;2,375;1,533;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;2nd Round;3;Chela J.I.;Verkerk M.;44;15;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,571;2,25;1,6;2,25;;;1,55;2,0;1,615;2,2;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;14/10/2003;Masters;Indoor;Hard;2nd Round;3;Lopez F.;Philippoussis M.;35;13;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,625;1,444;2,65;1,45;;;2,2;1,45;2,625;1,444;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Fish M.;Robredo T.;25;17;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,615;2,2;1,63;2,2;;;1,55;2,0;1,571;2,25;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Ginepri R.;Schuettler R.;34;6;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,25;1,333;3,05;1,36;;;2,7;1,3;3,0;1,333;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Roddick A.;Mirnyi M.;2;24;6,0;1,0;6,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;1,25;3,75;1,28;3,55;;;1,25;3,0;1,286;3,25;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Gambill J.M.;Schalken S.;57;14;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,5;1,5;2,5;1,5;;;2,2;1,45;2,5;1,5;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Grosjean S.;Ferrer D.;10;72;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,4;2,75;1,38;2,95;;;1,3;2,7;1,364;2,875;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Srichaphan P.;Costa A.;11;23;6,0;3,0;6,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;1,444;2,625;1,55;2,35;;;1,45;2,2;1,444;2,625;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Federer R.;Corretja A.;3;127;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,083;7,0;1,05;9,0;;;1,1;4,5;1,063;7,0;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;El Aynaoui Y.;Bjorkman J.;18;41;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,727;2,0;1,95;1,8;;;1,6;1,9;1,833;1,833;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Mantilla F.;Enqvist T.;19;146;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,5;1,5;2,75;1,42;;;2,3;1,4;2,75;1,4;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Novak J.;Kucera K.;12;36;6,0;2,0;1,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,571;2,25;1,67;2,15;;;1,55;2,0;1,667;2,1;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Ferrero J.C.;Ferreira W.;1;28;6,0;3,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,25;3,75;1,24;3,8;;;1,2;3,3;1,2;4,0;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;15/10/2003;Masters;Indoor;Hard;2nd Round;3;Moya C.;Gaudio G.;7;37;3,0;6,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;1,286;3,5;1,25;3,7;;;1,25;3,0;1,2;4,0;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;Srichaphan P.;Gambill J.M.;11;57;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,364;3,0;1,37;2,95;;;1,4;2,3;1,333;3,0;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;Federer R.;Fish M.;3;25;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,222;4,0;1,2;4,3;;;1,15;3,8;1,167;4,5;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;Grosjean S.;Spadea V.;10;33;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,4;2,75;1,32;3,2;;;1,35;2,5;1,333;3,0;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;El Aynaoui Y.;Ginepri R.;18;34;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,833;1,833;1,87;1,9;;;1,75;1,75;1,833;1,833;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;Massu N.;Roddick A.;21;2;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;5,5;1,125;7,0;1,08;;;4,5;1,1;6,0;1,1;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;Chela J.I.;Novak J.;44;12;3,0;6,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;2,25;1,571;2,3;1,57;;;1,9;1,6;2,375;1,533;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;Lopez F.;Moya C.;35;7;6,0;7,0;6,0;1,0;7,0;5,0;;;;;2,0;1,0;Completed;2,625;1,444;2,35;1,57;;;2,3;1,4;2,625;1,444;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;16/10/2003;Masters;Indoor;Hard;3rd Round;3;Ferrero J.C.;Mantilla F.;1;19;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,125;5,5;1,16;5,0;;;1,15;3,8;1,167;4,5;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;17/10/2003;Masters;Indoor;Hard;Quarterfinals;3;El Aynaoui Y.;Grosjean S.;18;10;3,0;6,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;2,25;1,571;2,35;1,56;;;1,9;1,6;2,375;1,533;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;17/10/2003;Masters;Indoor;Hard;Quarterfinals;3;Massu N.;Chela J.I.;21;44;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,727;2,0;1,78;2,0;;;1,75;1,75;1,727;2,0;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;17/10/2003;Masters;Indoor;Hard;Quarterfinals;3;Ferrero J.C.;Srichaphan P.;1;11;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,533;2,375;1,57;2,35;;;1,6;1,9;1,571;2,25;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;17/10/2003;Masters;Indoor;Hard;Quarterfinals;3;Federer R.;Lopez F.;3;35;4,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,222;4,0;1,22;4,1;;;1,15;3,8;1,2;4,0;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2003;Masters;Indoor;Hard;Semifinals;3;Massu N.;El Aynaoui Y.;21;18;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,0;1,727;2,08;1,72;;;1,85;1,65;2,0;1,727;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2003;Masters;Indoor;Hard;Semifinals;3;Ferrero J.C.;Federer R.;1;3;6,0;4,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,5;1,5;2,25;1,62;;;2,2;1,45;2,5;1,5;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;19/10/2003;Masters;Indoor;Hard;The Final;5;Ferrero J.C.;Massu N.;1;21;6,0;3,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;1,286;3,5;1,28;3,5;;;1,3;2,7;1,286;3,25;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Soderling R.;Mayer F.;34;35;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,5;2,5;1,95;1,85;;;1,5;2,1;;;;;1,9;1,85;2,18;1,725;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Horna L.;Arazi H.;41;48;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,83;1,83;1,85;1,95;;;1,6;1,9;;;;;1,8;1,95;1,952;1,87;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Ginepri R.;Rascon T.;60;484;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,2;4,33;;;;;1,2;3,3;;;;;;;;;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Koubek S.;Schalken S.;92;55;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,44;2,62;1,36;3,0;;;1,45;2,2;;;;;;;1,431;3,02;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Corretja A.;Ferrer D.;86;42;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;2,1;1,66;2,05;1,77;;;2,0;1,55;;;;;1,95;1,8;2,05;1,8;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Mirnyi M.;Sanchez D.;76;74;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,14;5,0;1,08;6,5;;;1,15;3,8;;;;;1,1;6,25;1,138;6,25;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Dupuis A.;Calleri A.;96;56;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,5;1,5;2,33;1,6;;;2,2;1,45;;;;;2,31;1,57;2,53;1,578;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Costa A.;Labadze I.;54;65;6,0;2,0;5,0;7,0;5,0;7,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;1,45;2,65;1,452;2,96;;;;;;;;;;;;
62;Madrid;Madrid Masters;18/10/2004;Masters;Indoor;Hard;1st Round;3;Fish M.;Ancic M.;30;28;0,0;6,0;6,0;4,0;4,0;6,0;;;;;2,0;1,0;Completed;1,66;2,1;1,73;2,1;;;1,6;1,9;;;;;1,75;2,05;1,699;2,23;;;;;;;;;;;;
