ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Haas T.;Sanguinetti D.;22,0;55,0;6,0;3,0;1,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,35;3,0;1,25;3,0;1,25;3,0;1,333;3,0;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Henman T.;Schuettler R.;10,0;52,0;6,0;2,0;5,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;1,35;3,0;1,25;3,1;1,3;2,7;1,364;2,875;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Hewitt L.;Costa A.;8,0;34,0;6,0;2,0;5,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;1,2;4,25;1,15;3,8;1,2;3,2;1,2;4,0;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Ivanisevic G.;Calatrava A.;126,0;56,0;6,0;1,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Johansson T.;Safin M.;26,0;2,0;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,15;1,62;2,6;1,35;2,0;1,55;2,625;1,444;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Kafelnikov Y.;Rios M.;6,0;25,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,42;2,7;1,35;2,6;1,3;2,7;1,4;2,75;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Kiefer N.;Federer R.;43,0;21,0;3,0;6,0;7,0;5,0;6,0;1,0;;;;;2,0;1,0;Completed;2,65;1,42;2,2;1,5;2,0;1,55;2,5;1,5;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Kuerten G.;Mamiit C.;1,0;125,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,22;4,0;1,15;3,8;1,15;3,8;1,25;3,5;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Lapentti N.;Norman M.;27,0;5,0;4,0;6,0;6,0;1,0;6,0;1,0;;;;;2,0;1,0;Completed;2,7;1,4;2,6;1,33;2,5;1,35;2,875;1,364;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Massu N.;Ferrero J.C.;66,0;13,0;7,0;6,0;6,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;2,75;1,4;2,7;1,32;2,7;1,3;2,875;1,364;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Moya C.;Chang M.;24,0;33,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,38;2,8;1,6;2,0;1,5;2,1;1,444;2,625;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Pioline C.;Mirnyi M.;20,0;38,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,1;1,67;1,8;1,75;1,75;1,75;2,2;1,615;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Pozzi G.;Tarango J.;44,0;116,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,7;2,05;1,6;2,0;1,6;1,9;1,833;1,833;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Rafter P.;Rusedski G.;11,0;41,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,85;1,9;1,7;1,85;1,65;1,85;1,8;1,909;;;;;;;;;;;;;;;;;;;;
