ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;EXW;EXL;LBW;LBL;SJW;SJL;UBW;UBL;PSW;PSL;MaxW;MaxL;AvgW;AvgL
59;Shanghai;Shanghai Masters;11/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Tsonga J.W.;Tipsarevic J.;13;158;2625;378;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,3;3,4;1,25;3,2;1,3;3,5;;;;;1,34;3,56;1,36;3,6;1,31;3,36
59;Shanghai;Shanghai Masters;11/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Monfils G.;Anderson K.;8;40;3725;1030;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,25;3,75;1,25;3,1;1,29;3,75;;;;;1,29;4,05;1,3;4,05;1,27;3,72
59;Shanghai;Shanghai Masters;11/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Zverev A.;Cilic M.;21;11;1700;2975;3,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;2,1;1,66;2,1;1,58;2,2;1,67;;;;;2,25;1,72;2,31;1,77;2,19;1,66
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Goffin D.;Paire B.;12;47;2645;960;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,25;3,75;1,22;3,5;1,25;4,0;;;;;1,3;3,94;1,3;4,1;1,26;3,78
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Wawrinka S.;Edmund K.;3;48;5910;943;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,2;4,33;1,18;3,8;1,22;4,33;;;;;1,23;4,69;1,25;4,69;1,21;4,29
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Granollers M.;Berdych T.;43;9;1009;3470;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;5,5;1,14;4,3;1,15;5,5;1,14;;;;;6,5;1,15;6,5;1,18;5,36;1,15
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Simon G.;Wu D.;32;182;1315;310;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,11;6,5;1,1;5,1;1,12;6,0;;;;;1,09;9,58;1,14;9,58;1,1;6,74
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Sock J.;Lopez F.;25;28;1540;1420;6,0;3,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,66;2,1;1,7;1,95;1,8;2,0;;;;;1,75;2,2;1,83;2,22;1,74;2,07
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Raonic M.;Lorenzi P.;6;37;4690;1095;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,14;5,5;1,14;4,3;1,12;6,0;;;;;1,17;5,8;1,18;6,1;1,15;5,31
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Pospisil V.;Dimitrov G.;131;18;456;1990;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;5,5;1,14;4,3;1,14;5,0;1,17;;;;;5,77;1,17;5,77;1,18;5,19;1,15
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Zverev M.;Kyrgios N.;110;14;537;2460;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;5,0;1,14;4,6;1,13;5,0;1,17;;;;;5,42;1,19;5,75;1,19;5,24;1,15
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Pouille L.;Almagro N.;16;45;2061;974;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,22;4,0;1,2;3,6;1,25;4,0;;;;;1,3;3,92;1,3;4,3;1,24;3,92
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Troicki V.;Nadal R.;31;5;1340;4730;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;4,5;1,18;4,25;1,15;4,5;1,2;;;;;5,0;1,21;5,0;1,21;4,63;1,19
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Bautista Agut R.;Fritz T.;19;71;1950;739;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,3;3,4;1,28;3,1;1,33;3,4;;;;;1,34;3,56;1,35;3,56;1,31;3,35
59;Shanghai;Shanghai Masters;12/10/2016;Masters 1000;Outdoor;Hard;2nd Round;3;Murray A.;Johnson S.;2;24;9845;1645;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,1;7,0;1,07;6,0;1,08;8,0;;;;;1,09;9,35;1,1;9,35;1,09;7,45
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Tsonga J.W.;Zverev A.;13;21;2625;1700;6,0;7,0;6,0;2,0;7,0;5,0;;;;;2,0;1,0;Completed;1,83;1,83;1,68;1,95;1,91;1,91;;;;;1,93;1,99;1,93;1,99;1,87;1,9
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Zverev M.;Granollers M.;110;43;537;1009;6,0;7,0;6,0;4,0;6,0;1,0;;;;;2,0;1,0;Completed;2,1;1,66;2,1;1,6;2,2;1,67;;;;;2,23;1,75;2,25;1,75;2,14;1,69
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Sock J.;Raonic M.;25;6;1540;4690;0,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;3,25;1,33;3,0;1,3;3,4;1,33;;;;;3,46;1,37;3,46;1,38;3,2;1,34
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Djokovic N.;Pospisil V.;1;131;13540;456;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,03;15,0;1,02;8,0;1,03;13,0;;;;;1,04;16,32;1,05;16,32;1,03;12,86
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Bautista Agut R.;Troicki V.;19;31;1950;1340;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,53;2,37;1,48;2,35;1,57;2,38;;;;;1,65;2,42;1,65;2,5;1,57;2,37
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Murray A.;Pouille L.;2;16;9845;2061;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,1;7,0;1,1;5,0;1,11;6,5;;;;;1,12;7,66;1,13;7,66;1,11;6,63
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Goffin D.;Monfils G.;12;8;2645;3725;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;2,5;1,5;2,25;1,52;2,5;1,53;;;;;2,61;1,57;2,61;1,61;2,43;1,55
59;Shanghai;Shanghai Masters;13/10/2016;Masters 1000;Outdoor;Hard;3rd Round;3;Simon G.;Wawrinka S.;32;3;1315;5910;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;4,0;1,22;3,5;1,2;4,0;1,25;;;;;4,0;1,3;4,03;1,3;3,74;1,27
59;Shanghai;Shanghai Masters;14/10/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3;Bautista Agut R.;Tsonga J.W.;19;13;1950;2625;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,2;1,66;2,25;1,52;2,25;1,62;;;;;2,27;1,72;2,4;1,77;2,23;1,65
59;Shanghai;Shanghai Masters;14/10/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3;Djokovic N.;Zverev M.;1;110;13540;537;3,0;6,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,02;15,0;1,0;9,0;1,02;15,0;;;;;1,04;17,44;1,04;21,0;1,02;13,82
59;Shanghai;Shanghai Masters;14/10/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3;Murray A.;Goffin D.;2;12;9845;2645;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,1;7,0;1,09;5,25;1,12;6,0;;;;;1,12;7,83;1,15;7,83;1,11;6,4
59;Shanghai;Shanghai Masters;14/10/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3;Simon G.;Sock J.;32;25;1315;1540;4,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;1,8;2,0;1,65;1,95;1,8;2,0;;;;;1,84;2,1;1,87;2,1;1,78;2,01
59;Shanghai;Shanghai Masters;15/10/2016;Masters 1000;Outdoor;Hard;Semifinals;3;Bautista Agut R.;Djokovic N.;19;1;1950;13540;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;5,5;1,14;4,8;1,12;5,5;1,14;;;;;5,14;1,21;6,0;1,21;5,2;1,16
59;Shanghai;Shanghai Masters;15/10/2016;Masters 1000;Outdoor;Hard;Semifinals;3;Murray A.;Simon G.;2;32;9845;1315;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,07;9,0;1,06;6,25;1,08;8,0;;;;;1,08;11,02;1,1;11,02;1,07;8,89
59;Shanghai;Shanghai Masters;16/10/2016;Masters 1000;Outdoor;Hard;The Final;3;Murray A.;Bautista Agut R.;2;19;9845;1950;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,12;6,0;1,12;4,8;1,11;6,5;;;;;1,14;6,92;1,15;7,5;1,13;6,23
60;Shanghai;Shanghai Masters;08/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Donaldson J.;Cuevas P.;56;32;883;1325;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,5;2,5;1,55;2,3;1,57;2,37;;;;;1,64;2,41;1,7;2,5;1,59;2,35
60;Shanghai;Shanghai Masters;08/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Simon G.;Wu Y.;47;324;980;149;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,28;3,5;1,3;3,2;1,33;3,4;;;;;1,31;3,87;1,34;3,9;1,3;3,55
60;Shanghai;Shanghai Masters;08/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Fognini F.;Verdasco F.;28;43;1650;1090;2,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,66;2,1;1,65;2,1;1,73;2,1;;;;;1,77;2,18;1,77;2,25;1,71;2,13
60;Shanghai;Shanghai Masters;08/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Pouille L.;Medvedev D.;24;64;1825;814;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,36;3,0;1,33;3,05;1,36;3,25;;;;;1,38;3,36;1,4;3,36;1,36;3,14
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Gasquet R.;Haase R.;31;44;1410;1085;6,0;7,0;7,0;5,0;6,0;2,0;;;;;2,0;1,0;Completed;1,33;3,25;1,32;3,1;1,36;3,25;;;;;1,45;2,99;1,45;3,25;1,36;3,13
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Lopez F.;Karlovic I.;34;52;1295;910;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,57;2,25;1,57;2,25;1,61;2,25;;;;;1,71;2,27;1,71;2,33;1,63;2,26
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Ramos-Vinolas A.;Sousa J.;25;63;1755;825;3,0;6,0;6,0;3,0;7,0;5,0;;;;;2,0;1,0;Completed;1,61;2,2;1,62;2,15;1,67;2,2;;;;;1,69;2,31;1,73;2,4;1,65;2,24
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Chung H.;Bautista Agut R.;60;13;860;2525;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;4,33;1,2;3,95;1,21;4,0;1,25;;;;;4,58;1,24;4,58;1,29;4,05;1,24
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Tiafoe F.;Paire B.;92;38;588;1190;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,8;1,9;1,75;1,95;1,8;2,0;;;;;1,85;2,07;1,96;2,15;1,81;1,99
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Tsitsipas S.;Khachanov K.;131;40;444;1125;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,2;1,61;2,1;1,65;2,1;1,73;;;;;2,2;1,75;2,22;1,78;2,14;1,71
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Edmund K.;Vesely J.;53;62;902;825;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,4;2,75;1,4;2,75;1,44;2,75;;;;;1,38;3,33;1,45;3,4;1,39;3,02
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Del Potro J.M.;Basilashvili N.;23;59;1865;862;6,0;2,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,12;5,5;1,13;5,2;1,17;5,0;;;;;1,16;6,16;1,17;6,2;1,14;5,49
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Rublev A.;Dzumhur D.;35;37;1247;1191;6,0;1,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;2,0;1,72;1,95;1,75;1,91;1,91;;;;;2,02;1,88;2,05;1,97;1,97;1,82
60;Shanghai;Shanghai Masters;09/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Wu D.;Chardy J.;233;83;217;630;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;4,0;1,22;4,1;1,2;4,0;1,22;;;;;5,12;1,21;5,35;1,25;4,47;1,2
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Isner J.;Lajovic D.;16;73;2470;707;4,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,22;4,0;1,23;3,75;1,22;4,33;;;;;1,34;3,56;1,34;4,33;1,29;3,6
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Dolgopolov O.;Sock J.;41;20;1116;2175;4,0;6,0;6,0;1,0;2,0;1,0;;;;;1,0;1,0;Retired;1,66;2,1;1,72;2,0;1,73;2,1;;;;;1,81;2,11;1,81;2,18;1,74;2,09
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Harrison R.;Zhang Ze;46;221;990;231;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,36;3,0;1,37;2,85;1,4;3,0;;;;;1,46;2,93;1,46;3,1;1,4;2,95
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Bedene A.;Lorenzi P.;48;39;968;1190;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,2;1,61;2,15;1,62;2,1;1,73;;;;;2,23;1,74;2,25;1,75;2,15;1,7
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Anderson K.;Mannarino A.;15;29;2470;1570;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,36;3,0;1,35;2,95;1,4;3,0;;;;;1,4;3,2;1,43;3,25;1,39;2,96
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Struff J.L.;Zverev M.;58;27;863;1652;3,0;6,0;6,0;5,0;;;;;;;0,0;1,0;Retired;2,25;1,57;2,2;1,6;2,2;1,67;;;;;2,33;1,68;2,35;1,7;2,26;1,64
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Schwartzman D.;Thompson J.;26;72;1720;717;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,33;3,25;1,35;2,95;1,4;3,0;;;;;1,48;2,87;1,48;3,25;1,38;3,03
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Johnson S.;Kyrgios N.;45;21;1045;2045;7,0;6,0;;;;;;;;;1,0;0,0;Retired;4,0;1,22;3,6;1,25;3,75;1,28;;;;;3,72;1,32;4,0;1,33;3,63;1,29
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Troicki V.;Shapovalov D.;54;50;895;926;6,0;7,0;6,0;3,0;6,0;0,0;;;;;2,0;1,0;Completed;2,62;1,44;2,65;1,42;2,62;1,5;;;;;2,73;1,52;2,85;1,52;2,68;1,46
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;1st Round;3;Querrey S.;Sugita Y.;17;36;2445;1209;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,36;3,0;1,37;2,85;1,4;3,0;;;;;1,39;3,28;1,43;3,28;1,39;2,97
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Ramos-Vinolas A.;Carreno Busta P.;25;11;1755;2855;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,75;1,4;2,65;1,42;2,62;1,5;;;;;2,9;1,47;2,9;1,51;2,71;1,46
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Fognini F.;Pouille L.;28;24;1650;1825;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,25;1,57;2,25;1,57;2,25;1,61;;;;;2,37;1,66;2,5;1,67;2,29;1,62
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Del Potro J.M.;Rublev A.;23;35;1865;1247;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,33;3,25;1,35;2,95;1,4;3,0;;;;;1,41;3,17;1,46;3,25;1,37;3,05
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Gasquet R.;Chung H.;31;60;1410;860;3,0;6,0;6,0;4,0;6,0;3,0;;;;;2,0;1,0;Completed;1,8;1,9;1,85;1,85;2,0;1,8;;;;;1,95;1,95;2,0;1,95;1,9;1,89
60;Shanghai;Shanghai Masters;10/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Cilic M.;Edmund K.;5;53;4155;902;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,36;3,0;1,37;2,85;1,4;3,0;;;;;1,37;3,4;1,4;3,45;1,35;3,16
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Dimitrov G.;Harrison R.;9;46;3455;990;3,0;6,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;1,2;4,33;1,19;4,2;1,22;4,33;;;;;1,23;4,69;1,25;4,75;1,21;4,33
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Zverev A.;Bedene A.;4;48;4400;968;4,0;0,0;;;;;;;;;0,0;0,0;Retired;1,18;4,5;1,18;4,3;1,2;4,5;;;;;1,18;5,65;1,2;5,65;1,18;4,8
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Querrey S.;Tiafoe F.;17;92;2445;588;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,36;3,0;1,35;2,95;1,4;3,0;;;;;1,38;3,35;1,4;3,4;1,36;3,19
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Simon G.;Goffin D.;47;10;980;3055;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,75;1,4;2,95;1,35;3,25;1,36;;;;;3,36;1,38;3,45;1,42;3,06;1,38
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Struff J.L.;Anderson K.;58;15;863;2470;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;4,0;1,22;4,2;1,19;4,5;1,2;;;;;4,85;1,22;4,95;1,25;4,45;1,2
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Dolgopolov O.;Lopez F.;41;34;1116;1295;7,0;6,0;1,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,8;1,9;1,8;1,9;1,91;1,91;;;;;1,88;2,02;1,91;2,05;1,83;1,98
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Nadal R.;Donaldson J.;1;56;9875;883;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,07;9,0;1,06;7,25;1,08;7,5;;;;;1,08;10,16;1,08;10,25;1,07;8,59
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Federer R.;Schwartzman D.;2;26;7505;1720;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,14;5,5;1,14;5,0;1,14;5,5;;;;;1,19;5,53;1,19;6,0;1,15;5,3
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Isner J.;Tsitsipas S.;16;131;2470;444;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,36;3,0;1,42;2,65;1,44;2,75;;;;;1,45;3,0;1,5;3,05;1,41;2,87
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Johnson S.;Wu D.;45;233;1045;217;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,14;5,5;1,12;5,4;1,17;5,0;;;;;1,14;6,87;1,2;6,95;1,13;5,84
60;Shanghai;Shanghai Masters;11/10/2017;Masters 1000;Outdoor;Hard;2nd Round;3;Troicki V.;Thiem D.;54;7;895;3925;6,0;3,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;3,0;1,36;2,95;1,35;3,25;1,36;;;;;3,28;1,39;3,35;1,4;3,1;1,36
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Dimitrov G.;Querrey S.;9;17;3455;2445;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,5;2,5;1,5;2,4;1,57;2,37;;;;;1,6;2,54;1,63;2,56;1,57;2,4
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Del Potro J.M.;Zverev A.;23;4;1865;4400;3,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,1;1,72;2,1;1,65;2,1;1,73;;;;;2,15;1,8;2,25;1,8;2,11;1,73
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Ramos-Vinolas A.;Struff J.L.;25;58;1755;863;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,8;2,0;1,8;1,9;;;;;;;1,88;2,04;1,91;2,06;1,85;1,96
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Cilic M.;Johnson S.;5;45;4155;1045;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,28;3,75;1,25;3,6;1,28;3,75;;;;;1,3;4,01;1,3;4,05;1,28;3,71
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Gasquet R.;Simon G.;31;47;1410;980;7,0;5,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,57;2,37;1,55;2,3;1,57;2,37;;;;;1,57;2,62;1,61;2,62;1,57;2,42
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Nadal R.;Fognini F.;1;28;9875;1650;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,1;7,0;1,09;6,25;1,1;7,0;;;;;1,14;7,21;1,14;7,5;1,1;6,79
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Federer R.;Dolgopolov O.;2;41;7505;1116;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,11;6,5;1,1;5,9;1,12;6,0;;;;;1,14;7,14;1,17;7,25;1,12;6,26
60;Shanghai;Shanghai Masters;12/10/2017;Masters 1000;Outdoor;Hard;3rd Round;3;Troicki V.;Isner J.;54;16;895;2470;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,5;1,5;2,4;1,5;2,5;1,53;;;;;2,67;1,55;2,75;1,55;2,58;1,5
60;Shanghai;Shanghai Masters;13/10/2017;Masters 1000;Outdoor;Hard;Quarterfinals;3;Cilic M.;Ramos-Vinolas A.;5;25;4155;1755;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,16;5,0;1,17;4,4;1,2;4,5;;;;;1,21;5,15;1,22;5,23;1,19;4,67
60;Shanghai;Shanghai Masters;13/10/2017;Masters 1000;Outdoor;Hard;Quarterfinals;3;Nadal R.;Dimitrov G.;1;9;9875;3455;6,0;4,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,25;4,0;1,22;3,85;1,25;4,0;;;;;1,26;4,45;1,26;4,7;1,23;4,17
60;Shanghai;Shanghai Masters;13/10/2017;Masters 1000;Outdoor;Hard;Quarterfinals;3;Del Potro J.M.;Troicki V.;23;54;1865;895;4,0;6,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;1,22;4,33;1,21;3,95;1,25;4,0;;;;;1,25;4,62;1,3;4,65;1,23;4,21
60;Shanghai;Shanghai Masters;13/10/2017;Masters 1000;Outdoor;Hard;Quarterfinals;3;Federer R.;Gasquet R.;2;31;7505;1410;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,06;10,0;1,06;7,25;1,08;7,5;;;;;1,08;10,37;1,12;11,0;1,07;8,45
60;Shanghai;Shanghai Masters;14/10/2017;Masters 1000;Outdoor;Hard;Semifinals;3;Nadal R.;Cilic M.;1;5;9875;4155;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,2;4,5;1,19;4,2;1,22;4,33;;;;;1,25;4,51;1,27;5,0;1,22;4,36
60;Shanghai;Shanghai Masters;14/10/2017;Masters 1000;Outdoor;Hard;Semifinals;3;Federer R.;Del Potro J.M.;2;23;7505;1865;3,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;1,22;4,33;1,22;3,85;1,25;4,0;;;;;1,26;4,43;1,3;4,5;1,24;4,11
60;Shanghai;Shanghai Masters;15/10/2017;Masters 1000;Outdoor;Hard;The Final;3;Federer R.;Nadal R.;2;1;7505;9875;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,2;1,66;2,15;1,62;2,25;1,61;;;;;2,23;1,75;2,3;1,75;2,21;1,68
