ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;WPts;LPts;EXW;EXL;PSW;PSL;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
47;Montreal;Rogers Masters;09/08/11;Masters 1000;Outdoor;Hard;1st Round;3;Llodra M.;Youzhny M.;31;14;3,0;6,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,87;1,38;;;1290,0;1990,0;2,8;1,4;2,97;1,45;;;2,63;1,44;2,63;1,44;3,0;1,47;2,78;1,41
47;Montreal;Rogers Masters;09/08/11;Masters 1000;Outdoor;Hard;1st Round;3;Troicki V.;Yani M.;15;221;2,0;6,0;6,0;3,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;1,09;7,5;;;1970,0;230,0;1,11;6,0;1,09;9,41;;;1,08;7,0;1,1;6,0;1,12;9,41;1,09;7,05
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;1st Round;3;Verdasco F.;Kamke T.;20;95;5,0;7,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,28;3,5;;;1705,0;565,0;1,26;3,62;1,32;3,74;;;1,25;3,75;1,25;3,75;1,33;4,0;1,27;3,62
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;1st Round;3;Isner J.;Baghdatis M.;28;40;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1330,0;1120,0;1,4;2,8;1,47;2,9;;;1,44;2,63;1,5;2,5;1,5;2,9;1,44;2,7
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;1st Round;3;Lopez F.;Stepanek R.;25;27;6,0;4,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1,66;;;1345,0;1338,0;1,95;1,8;2,17;1,78;;;2,0;1,73;2,0;1,73;2,2;1,87;2,01;1,76
47;Montreal;Rogers Masters;09/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Anderson K.;Murray A.;35;4;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;8,0;1,08;;;1200,0;6705,0;7,0;1,08;7,45;1,12;;;7,0;1,08;7,0;1,1;8,69;1,13;7,1;1,09
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Berdych T.;Dolgopolov O.;9;21;4,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,62;;;2420,0;1575,0;1,5;2,5;1,55;2,65;;;1,5;2,5;1,53;2,38;1,57;2,78;1,47;2,59
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Federer R.;Pospisil V.;3;127;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,01;23,0;;;9710,0;440,0;1,01;15,0;1,02;31,0;;;1,02;13,0;1,01;15,0;1,02;34,0;1,01;16,55
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Karlovic I.;Petzschner P.;125;80;6,0;7,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,2;1,61;;;442,0;665,0;2,15;1,65;2,2;1,75;;;2,25;1,57;2,2;1,62;2,28;1,77;2,15;1,66
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Tsonga J.W.;Tomic B.;16;68;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,4;;;1945,0;707,0;1,35;3,0;1,36;3,47;;;1,4;2,75;1,33;3,0;1,4;3,5;1,34;3,17
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Wawrinka S.;Russell M.;17;100;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;1935,0;533,0;1,25;3,75;1,25;4,46;;;1,25;3,75;1,22;3,75;1,27;4,46;1,24;3,92
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Almagro N.;Stakhovsky S.;10;43;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,72;2,0;;;2165,0;1030,0;1,75;2,0;1,81;2,12;;;1,67;2,1;1,62;2,2;1,81;2,23;1,71;2,06
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Monfils G.;Bogomolov A.;7;57;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;2905,0;841,0;1,25;3,75;1,25;4,5;;;1,25;3,75;1,2;4,0;1,29;5,2;1,24;3,95
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Djokovic N.;Davydenko N.;1;30;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,05;11,0;;;12860,0;1295,0;1,05;8,5;1,08;10,0;;;1,05;8,5;1,13;6,0;1,13;15,0;1,05;9,47
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Gasquet R.;Bellucci T.;13;36;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;2000,0;1180,0;1,22;4,0;1,28;4,1;;;1,22;4,0;1,25;3,75;1,29;4,3;1,24;3,92
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Cilic M.;Del Potro J.M.;29;19;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,25;1,33;;;1295,0;1710,0;3,0;1,35;3,37;1,38;;;3,4;1,3;3,25;1,29;3,8;1,38;3,26;1,32
47;Montreal;Rogers Masters;10/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Tipsarevic J.;Verdasco F.;24;20;6,0;4,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,0;1,72;;;1390,0;1705,0;2,0;1,75;2,22;1,74;;;;;;;2,22;1,8;2,09;1,71
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Dodig I.;Nadal R.;41;2;1,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;17,0;1,02;;;1091,0;11770,0;15,0;1,01;13,0;1,05;;;10,0;1,03;10,0;1,03;17,0;1,06;12,24;1,03
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Troicki V.;Isner J.;15;28;6,0;4,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;1970,0;1330,0;2,15;1,65;2,2;1,75;;;;;;;2,24;1,79;2,13;1,71
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Gulbis E.;Llodra M.;55;31;6,0;4,0;1,0;0,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,44;2,62;;;850,0;1290,0;1,55;2,35;1,48;2,88;;;1,44;2,63;1,57;2,25;1,58;2,88;1,49;2,56
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;2nd Round;3;Fish M.;Lopez F.;8;25;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,37;;;2505,0;1345,0;1,55;2,35;1,47;2,93;;;1,5;2,5;1,5;2,5;1,57;2,82;1,49;2,58
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Berdych T.;Karlovic I.;9;125;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,33;3,25;;;2420,0;442,0;1,35;3,0;1,35;3,58;;;1,33;3,25;1,29;3,5;1,42;3,58;1,35;3,13
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Wawrinka S.;Anderson K.;17;35;6,0;4,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,53;2,37;;;1935,0;1200,0;1,55;2,35;1,61;2,52;;;1,5;2,5;1,53;2,5;1,63;2,55;1,54;2,41
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Djokovic N.;Cilic M.;1;29;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,1;7,0;;;12860,0;1295,0;1,11;6,0;1,13;7,54;;;1,13;5,5;1,13;6,0;1,15;7,54;1,11;6,11
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Tipsarevic J.;Dodig I.;24;41;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,62;;;1390,0;1091,0;1,5;2,45;1,48;2,9;;;1,53;2,38;1,44;2,75;1,53;2,9;1,47;2,64
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Monfils G.;Troicki V.;7;15;3,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,61;2,2;;;2905,0;1970,0;1,65;2,15;1,72;2,27;;;1,61;2,2;1,62;2,25;2,28;2,27;1,7;2,12
47;Montreal;Rogers Masters;11/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Fish M.;Gulbis E.;8;55;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,53;2,37;;;2505,0;850,0;1,55;2,35;1,67;2,38;;;1,53;2,37;1,53;2,5;1,7;2,6;1,58;2,34
47;Montreal;Rogers Masters;12/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Tsonga J.W.;Federer R.;16;3;7,0;6,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;3,4;1,3;;;1945,0;9710,0;3,0;1,35;3,46;1,37;;;3,0;1,36;3,0;1,36;3,52;1,38;3,17;1,34
47;Montreal;Rogers Masters;12/08/11;Masters 1000;Outdoor;Hard;3rd Round;3;Almagro N.;Gasquet R.;10;13;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,87;1,38;;;2165,0;2000,0;2,65;1,45;2,98;1,46;;;2,63;1,44;2,63;1,5;2,91;1,5;2,71;1,44
47;Montreal;Rogers Masters;12/08/11;Masters 1000;Outdoor;Hard;Quarterfinals;3;Fish M.;Wawrinka S.;8;17;6,0;3,0;6,0;7,0;6,0;0,0;;;;;2,0;1,0;Completed;;;;;;;;;1,57;2,25;;;2505,0;1935,0;1,65;2,15;1,66;2,4;;;1,57;2,38;1,57;2,38;1,69;2,47;1,6;2,29
47;Montreal;Rogers Masters;12/08/11;Masters 1000;Outdoor;Hard;Quarterfinals;3;Tipsarevic J.;Berdych T.;24;9;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,25;1,57;;;1390,0;2420,0;2,25;1,6;2,25;1,74;;;2,38;1,57;2,38;1,57;2,55;1,77;2,24;1,63
47;Montreal;Rogers Masters;12/08/11;Masters 1000;Outdoor;Hard;Quarterfinals;3;Tsonga J.W.;Almagro N.;16;10;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;1945,0;2165,0;1,25;3,75;1,36;3,5;;;1,29;3,75;1,25;3,75;1,36;3,9;1,29;3,5
47;Montreal;Rogers Masters;13/08/11;Masters 1000;Outdoor;Hard;Quarterfinals;3;Djokovic N.;Monfils G.;1;7;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,07;9,0;;;12860,0;2905,0;1,11;6,0;1,1;8,88;;;1,08;7,5;1,1;7,0;1,12;9,0;1,09;7,15
47;Montreal;Rogers Masters;13/08/11;Masters 1000;Outdoor;Hard;Semifinals;3;Fish M.;Tipsarevic J.;8;24;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,25;;;2505,0;1390,0;1,6;2,25;1,69;2,33;;;1,62;2,25;1,62;2,25;1,77;2,4;1,62;2,24
47;Montreal;Rogers Masters;14/08/11;Masters 1000;Outdoor;Hard;Semifinals;3;Djokovic N.;Tsonga J.W.;1;16;6,0;4,0;3,0;0,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,16;5,0;;;12860,0;1945,0;1,18;4,5;1,2;5,3;;;1,17;5,0;1,2;4,5;1,61;5,3;1,19;4,6
47;Montreal;Rogers Masters;14/08/11;Masters 1000;Outdoor;Hard;The Final;3;Djokovic N.;Fish M.;1;8;6,0;2,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,07;9,0;;;12860,0;2505,0;1,08;6,8;1,11;5,83;;;1,08;7,5;1,13;6,0;1,13;9,24;1,08;7,61
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Mayer F.;Tomic B.;50;41;5,0;7,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,87;1,38;;;905,0;990,0;2,75;1,4;2,84;1,49;;;2,75;1,4;2,75;1,44;3,15;1,5;2,75;1,43
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Seppi A.;Rosol L.;23;44;6,0;4,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,33;3,25;;;1550,0;947,0;1,35;2,9;1,4;3,24;;;1,36;3,0;1,36;3,0;1,41;3,3;1,36;3,06
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Dodig I.;Zemlja G.;35;62;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,4;;;1115,0;777,0;1,35;2,9;1,38;3,35;;;1,36;3,0;1,4;2,88;1,41;3,55;1,35;3,17
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Andujar P.;Weintraub A.;52;206;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,25;1,57;;;890,0;228,0;2,2;1,6;2,16;1,78;;;2,2;1,62;2,2;1,67;2,35;1,83;2,17;1,67
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Gulbis E.;Lopez F.;38;29;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1035,0;1345,0;1,5;2,4;1,51;2,78;;;1,53;2,38;1,53;2,5;1,53;2,92;1,49;2,56
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Klizan M.;Bellucci T.;40;114;5,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,57;2,25;;;1010,0;495,0;1,6;2,2;1,68;2,31;;;1,57;2,25;1,62;2,25;1,74;2,35;1,64;2,21
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Matosevic M.;Becker B.;74;106;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,37;;;664,0;521,0;1,55;2,04;1,75;2,2;;;1,62;2,2;1,62;2,25;1,76;2,4;1,63;2,22
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Paire B.;Kohlschreiber P.;27;24;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1,44;;;1405,0;1490,0;2,29;1,55;2,8;1,5;;;2,75;1,4;2,38;1,57;2,95;1,57;2,65;1,46
48;Montreal;Rogers Masters;05/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Istomin D.;Tipsarevic J.;66;19;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,1;1,66;;;720,0;2000,0;2,0;1,72;2,25;1,72;;;1,83;1,83;2,2;1,67;2,25;1,83;2,05;1,74
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Levine J.;Malisse X.;132;118;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,25;1,57;;;442,0;485,0;2,2;1,6;2,12;1,8;;;2,2;1,62;2,25;1,62;2,35;1,8;2,19;1,65
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Nishikori K.;Polansky P.;11;256;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,12;6,0;;;2405,0;178,0;1,14;4,75;1,15;6,17;;;1,13;5,0;1,12;6,0;1,18;6,75;1,13;5,6
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Bogomolov A.;Llodra M.;83;53;6,0;2,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,2;1,61;;;616,0;879,0;2,29;1,55;2,44;1,63;;;2,1;1,67;2,1;1,73;2,44;1,73;2,17;1,65
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Peliwo F.;Nieminen J.;355;39;3,0;6,0;7,0;5,0;3,0;1,0;;;;;1,0;1,0;Retired;;;;;;;;;4,5;1,18;;;111,0;1025,0;4,5;1,15;5,61;1,18;;;4,0;1,22;3,75;1,25;5,61;1,25;4,54;1,19
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Janowicz J.;Benneteau J.;18;34;3,0;6,0;6,0;3,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,5;;;2029,0;1140,0;1,48;2,45;1,65;2,38;;;1,44;2,62;1,4;2,88;1,67;2,9;1,54;2,43
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Stepanek R.;Almagro N.;51;14;6,0;3,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,53;;;900,0;2090,0;2,35;1,52;2,31;1,68;;;2,5;1,5;2,38;1,53;2,54;1,68;2,34;1,58
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Dancevic F.;Lu Y.H.;169;60;5,0;7,0;7,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,61;;;309,0;790,0;2,25;1,58;2,29;1,7;;;2,25;1,57;2,1;1,67;2,42;1,7;2,25;1,62
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Fognini F.;Baghdatis M.;16;45;1,0;6,0;6,0;1,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;2075,0;935,0;2,2;1,6;2,29;1,7;;;2,25;1,57;2,25;1,57;2,38;1,71;2,21;1,64
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Youzhny M.;Melzer J.;25;33;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,2;4,33;;;1440,0;1220,0;1,22;3,8;1,24;4,59;;;1,25;3,75;1,25;3,75;1,25;4,9;1,23;4,05
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Pospisil V.;Isner J.;71;20;5,0;7,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,62;1,44;;;696,0;1935,0;2,54;1,45;2,62;1,56;;;2,62;1,44;2,75;1,4;2,85;1,56;2,59;1,48
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Dolgopolov O.;Anderson K.;37;21;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,25;1,33;;;1045,0;1740,0;3,3;1,28;3,14;1,42;;;3,25;1,33;3,25;1,33;3,55;1,42;3,18;1,34
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Granollers M.;Dimitrov G.;36;31;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,33;1,2;;;1075,0;1315,0;4,0;1,2;4,58;1,24;;;4,33;1,2;4,0;1,22;4,75;1,26;4,11;1,22
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Davydenko N.;Simon G.;47;17;2,0;6,0;6,0;1,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,53;;;915,0;2030,0;2,25;1,58;2,36;1,67;;;2,38;1,53;2,5;1,53;2,52;1,67;2,35;1,58
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Raonic M.;Chardy J.;13;28;6,0;3,0;4,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;1,25;3,75;;;2225,0;1361,0;1,25;3,5;1,26;4,3;;;1,29;3,5;1,33;3,25;1,36;4,3;1,27;3,69
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;1st Round;3;Haas T.;Goffin D.;12;86;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,2;4,33;;;2275,0;611,0;1,22;3,8;1,33;3,64;;;1,25;3,75;1,17;5,0;1,33;5,0;1,25;3,84
48;Montreal;Rogers Masters;06/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Nishikori K.;Seppi A.;11;23;4,0;6,0;7,0;5,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,62;;;2405,0;1550,0;1,5;2,4;1,5;2,62;;;1,44;2,62;1,44;2,63;1,54;2,8;1,47;2,61
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Djokovic N.;Mayer F.;1;50;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,03;15,0;;;12040,0;905,0;1,03;9,0;1,04;16,0;;;1,02;11,0;1,02;11,0;1,06;16,5;1,03;12,34
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Gasquet R.;Klizan M.;9;40;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;3045,0;1010,0;1,25;3,5;1,28;4,13;;;1,25;3,75;1,25;3,75;1,29;4,3;1,24;3,87
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Murray A.;Granollers M.;2;36;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,06;9,0;;;8610,0;1075,0;1,04;8,5;1,09;9,16;;;1,03;10,0;1,05;11,0;1,11;11,0;1,06;8,62
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Pospisil V.;Stepanek R.;71;51;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,87;1,38;;;696,0;900,0;2,75;1,4;2,88;1,48;;;2,62;1,44;2,5;1,5;2,9;1,55;2,68;1,46
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Gulbis E.;Fognini F.;38;16;6,0;3,0;1,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,5;;;1035,0;2075,0;1,52;2,35;1,6;2,5;;;1,53;2,38;1,5;2,5;1,62;2,75;1,55;2,41
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Paire B.;Wawrinka S.;27;10;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,75;1,4;;;1405,0;2915,0;2,54;1,45;3,11;1,42;;;2,75;1,4;2,75;1,44;3,11;1,5;2,76;1,43
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Berdych T.;Dolgopolov O.;6;37;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;4865,0;1045,0;1,25;3,5;1,3;3,89;;;1,22;4,0;1,25;3,75;1,3;4,09;1,26;3,73
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Istomin D.;Peliwo F.;66;355;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,12;6,0;;;720,0;111,0;1,12;5,25;1,12;7,21;;;1,12;5,5;1,12;5,5;1,14;7,21;1,12;5,82
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Nadal R.;Levine J.;4;132;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,04;13,0;;;6860,0;442,0;1,03;9,0;1,05;13,0;;;1,03;10,0;1,03;13,0;1,07;13,0;1,04;11,12
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Matosevic M.;Haas T.;74;12;5,0;0,0;;;;;;;;;0,0;0,0;Retired;;;;;;;;;3,5;1,28;;;664,0;2275,0;3,5;1,25;4,18;1,27;;;3,75;1,25;3,75;1,25;4,18;1,33;3,73;1,26
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Janowicz J.;Dancevic F.;18;169;7,0;6,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,33;3,25;;;2029,0;309,0;1,28;3,3;1,36;3,44;;;1,29;3,5;1,25;3,75;1,4;3,75;1,33;3,24
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Davydenko N.;Andujar P.;47;52;6,0;1,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,28;3,5;;;915,0;890,0;1,25;2,75;1,29;4,05;;;1,3;3,4;1,33;3,25;1,36;4,34;1,27;3,63
48;Montreal;Rogers Masters;07/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Raonic M.;Youzhny M.;13;25;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,72;2,0;;;2225,0;1440,0;1,75;1,95;1,69;2,31;;;1,73;2,0;1,73;2,0;1,85;2,35;1,7;2,11
48;Montreal;Rogers Masters;08/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Bogomolov A.;Ferrer D.;83;3;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;9,0;1,07;;;616,0;7120,0;7,5;1,06;8,65;1,1;;;9,0;1,04;9,0;1,05;9,5;1,1;8,27;1,07
48;Montreal;Rogers Masters;08/08/13;Masters 1000;Outdoor;Hard;2nd Round;3;Del Potro J.M.;Dodig I.;7;35;6,0;4,0;4,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;1,12;5,5;;;4660,0;1115,0;1,12;5,25;1,15;6,05;;;1,12;5,5;1,12;6,0;1,17;6,05;1,13;5,67
48;Montreal;Rogers Masters;08/08/13;Masters 1000;Outdoor;Hard;3rd Round;3;Matosevic M.;Paire B.;74;27;7,0;6,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,53;;;664,0;1405,0;2,35;1,52;2,33;1,69;;;2,5;1,53;2,5;1,5;2,5;1,69;2,35;1,57
